idx,id,name,PDB ID,UniProt Accession
19171.0,55914,ERBIN,1MFG,Q96RT1
19175.0,5592,PRKG1,6BDL,Q13976
19175.0,5592,PRKG1,5JAX,Q13976
19175.0,5592,PRKG1,4QX5,Q13976
19175.0,5592,PRKG1,3SHR,P00516
19175.0,5592,PRKG1,4Z07,Q13976
19179.0,55929,DMAP1,4IEJ,Q9NPF5
19180.0,5593,PRKG2,6BQ8,Q13237
19181.0,55930,MYO5C,5HMP,Q9NQX4
19183.0,5594,MAPK1,5NGU,P28482
19183.0,5594,MAPK1,4IZ5,P28482
19183.0,5594,MAPK1,4IZ7,P28482
19184.0,5595,MAPK3,4QTB,P27361
19190.0,55964,SEPTIN3,4Z54,Q9UH03
19195.0,5597,MAPK6,7AQB,Q16659
19197.0,55971,BAIAP2L1,1SPK,Q9DBJ3
19197.0,55971,BAIAP2L1,2KXC,Q9UHR4
19199.0,55973,BCAP29,4W80,Q9UHQ4
19201.0,55975,KLHL7,3II7,Q8IXQ5
19202.0,5598,MAPK7,4IC8,Q13164
19202.0,5598,MAPK7,4ZSG,Q13164
19203.0,5599,MAPK8,2XS0,P45983
19203.0,5599,MAPK8,4YR8,P45983
19207.0,5600,MAPK11,3GC9,Q15759
19212.0,5601,MAPK9,3E7O,P45984
19213.0,5602,MAPK10,1JNK,P53779
19213.0,5602,MAPK10,3FI2,P53779
19214.0,5603,MAPK13,4MYG,O15264
19215.0,56033,BARX1,2DMT,Q9HBU1
19217.0,5604,MAP2K1,3EQC,Q02750
19217.0,5604,MAP2K1,4AN9,Q02750
19218.0,5605,MAP2K2,1S9I,P36507
19225.0,5608,MAP2K6,3VN9,P52564
19225.0,5608,MAP2K6,3FME,P52564
19226.0,5609,MAP2K7,5B2L,O14733
19227.0,56097,PCDHGC5,4ZPQ,Q91XW9
19229.0,56099,PCDHGB7,5V5X,Q91XX3
19229.0,56099,PCDHGB7,5SZP,Q91XX3
19230.0,5610,EIF2AK2,3UIU,P19525
19233.0,56102,PCDHGB3,5K8R,Q9Y5G1
19234.0,56103,PCDHGB2,5SZR,Q91XX7
19238.0,56107,PCDHGA9,5SZN,Q91XX9
19241.0,5611,DNAJC3,2Y4T,Q13217
19243.0,56111,PCDHGA4,5SZQ,Q91XY4
19246.0,56114,PCDHGA1,4ZI9,Q91XZ0
19246.0,56114,PCDHGA1,5SZL,Q91XZ0
19250.0,56122,PCDHB14,1WYJ,Q6PB90
19256.0,56128,PCDHB8,5DZY,Q91XZ2
19259.0,56130,PCDHB6,5DZX,Q91XZ4
19263.0,56134,PCDHAC2,4ZPM,Q91Y09
19270.0,56141,PCDHA7,5DZV,Q91Y13
19273.0,56144,PCDHA4,5DZW,O88689
19273.0,56144,PCDHA4,1WUZ,O88689
19284.0,56160,NSMCE3,5HVQ,Q96MG7
19290.0,5617,PRL,2Q98,P01236
19290.0,5617,PRL,3EW3,P01236
19293.0,5618,PRLR,4I18,P16471
19293.0,5618,PRLR,2LFG,P16471
19300.0,5621,PRNP,1QLX,P04156
19300.0,5621,PRNP,4KML,P04156
19300.0,5621,PRNP,1XYU,P23907
19300.0,5621,PRNP,2KTM,P23907
19300.0,5621,PRNP,2W9E,P04156
19300.0,5621,PRNP,2KFL,Q58YZ3
19300.0,5621,PRNP,4HMR,Q95211
19300.0,5621,PRNP,2KUN,P04156
19300.0,5621,PRNP,1B10,P04273
19300.0,5621,PRNP,1XYJ,O18754
19300.0,5621,PRNP,4YX2,P10279
19300.0,5621,PRNP,1DX1,P10279
19300.0,5621,PRNP,6AQ7,P04925
19300.0,5621,PRNP,4MA8,P04925
19300.0,5621,PRNP,1U3M,P27177
19300.0,5621,PRNP,1XYQ,P49927
19300.0,5621,PRNP,4YXH,P47852
19300.0,5621,PRNP,2MV9,P23907
19300.0,5621,PRNP,1U5L,Q9I9C0
19300.0,5621,PRNP,2KKG,P04273
19300.0,5621,PRNP,4YXL,P04273
19300.0,5621,PRNP,2FJ3,Q95211
19302.0,5624,PROC,3F6U,P04070
19302.0,5624,PROC,2AHR,Q9A1S9
19302.0,5624,PROC,1YQG,Q9K1N1
19302.0,5624,PROC,1AUT,P04070
19302.0,5624,PROC,3TRI,Q83A21
19302.0,5624,PROC,3F6U,P04070
19302.0,5624,PROC,3GT0,Q81C08
19303.0,56241,SUSD2,2CQW,Q9DBX3
19312.0,56254,RNF20,5TRB,Q5VTR2
19315.0,56257,MEPCE,6DCC,Q7L2J0
19316.0,56259,CTNNBL1,4MFV,Q8WYA6
19319.0,56261,GPCPD1,2Z0B,Q9NPB8
19320.0,56262,LRRC8A,6O00,Q80WG5
19322.0,56267,KYAT3,2ZJG,Q71RI9
19324.0,5627,PROS1,1Z6C,P07225
19325.0,56270,WDR45B,6IYY,Q5MNZ6
19329.0,5629,PROX1,2LMD,Q92786
19330.0,563,AZGP1,3ES6,P25311
19330.0,563,AZGP1,1T7V,P25311
19332.0,56300,IL36G,4P0J,Q9NZH8
19332.0,56300,IL36G,4P0K,Q9NZH8
19332.0,56300,IL36G,4IZE,Q9NZH8
19334.0,56302,TRPV5,6O20,Q9XSM3
19334.0,56302,TRPV5,6DMR,Q9XSM3
19335.0,5631,PRPS1,2H08,P60891
19337.0,56339,METTL3,5TEY,Q86U44
19337.0,56339,METTL3,5L6E,Q86U44
19339.0,56341,PRMT8,5DST,Q9NR22
19342.0,5635,PRPSAP1,2C4K,Q14558
19343.0,5636,PRPSAP2,2JI4,O60256
19346.0,5641,LGMN,4FGU,Q99538
19346.0,5641,LGMN,4AWB,Q99538
19346.0,5641,LGMN,4NOM,O89017
19346.0,5641,LGMN,4D3Y,G3I1H5
19346.0,5641,LGMN,4NOJ,O89017
19348.0,5644,PRSS1,4WWY,P07477
19348.0,5644,PRSS1,6DWF,P00760
19348.0,5644,PRSS1,3RU4,P00760
19348.0,5644,PRSS1,3RU4,P00760
19348.0,5644,PRSS1,1ZR0,P00760
19348.0,5644,PRSS1,1FXY,P07477
19348.0,5644,PRSS1,2G81,P00760
19348.0,5644,PRSS1,2TLD,P00760
19348.0,5644,PRSS1,5FXL,P00760
19348.0,5644,PRSS1,1TAB,P00760
19349.0,5645,PRSS2,1CO7,P00763
19349.0,5645,PRSS2,3TGJ,P00763
19349.0,5645,PRSS2,1F7Z,P00763
19350.0,5646,PRSS3,6BX8,P35030
19350.0,5646,PRSS3,5C67,P35030
19351.0,56474,CTPS2,2VKT,Q9NRF8
19351.0,56474,CTPS2,3IHL,Q9NRF8
19353.0,56477,CCL28,6CWS,Q9NRJ3
19356.0,5648,MASP1,4KKD,P48740
19356.0,5648,MASP1,4AQB,P48740
19356.0,5648,MASP1,3DEM,P48740
19356.0,5648,MASP1,4IGD,P48740
19356.0,5648,MASP1,4DJZ,P48740
19356.0,5648,MASP1,5CKQ,Q8CHN8
19357.0,5649,RELN,5B4X,Q60841
19357.0,5649,RELN,2DDU,Q60841
19357.0,5649,RELN,3A7Q,Q60841
19358.0,5650,KLK7,3BSQ,P49862
19358.0,5650,KLK7,5ZFH,Q91VE3
19359.0,5651,TMPRSS15,1EKB,P98072
19359.0,5651,TMPRSS15,4DGJ,P98073
19360.0,5652,PRSS8,3DFJ,Q16651
19360.0,5652,PRSS8,3E0N,Q16651
19362.0,5653,KLK6,6QHB,Q92876
19362.0,5653,KLK6,5NX1,Q92876
19363.0,5654,HTRA1,3NUM,Q92743
19363.0,5654,HTRA1,6IEO,O06291
19363.0,5654,HTRA1,3TJQ,Q92743
19363.0,5654,HTRA1,3TJO,Q92743
19366.0,5655,KLK10,5LPF,O43240
19367.0,5657,PRTN3,1FUJ,P24158
19368.0,566,AZU1,1AE5,P20160
19369.0,5660,PSAP,5U85,Q61207
19369.0,5660,PSAP,2DOB,P07602
19369.0,5660,PSAP,2QYP,P07602
19369.0,5660,PSAP,2RB3,P07602
19369.0,5660,PSAP,1N69,P07602
19374.0,56616,DIABLO,4TX5,Q9NR28
19374.0,56616,DIABLO,1G73,Q9NR28
19376.0,56623,INPP5E,2XSW,Q9NRR6
19377.0,56624,ASAH2,4WGK,Q9NR71
19378.0,5663,PSEN1,2KR6,P49768
19404.0,56681,SAR1A,2GAO,Q9NR31
19407.0,567,B2M,6ENY,P61769
19407.0,567,B2M,6ENY,P61769
19407.0,567,B2M,6ENY,P61769
19407.0,567,B2M,6ENY,P61769
19407.0,567,B2M,4M9O,Q04475
19407.0,567,B2M,3GBL,Q65XZ7
19407.0,567,B2M,6AVF,P61769
19407.0,567,B2M,6GK3,P61769
19407.0,567,B2M,3O81,P21611
19407.0,567,B2M,3FOL,P01887
19412.0,56729,RETN,1C20,Q24573
19412.0,56729,RETN,1RFX,Q99P87
19412.0,56729,RETN,1RGX,Q99P87
19423.0,56829,ZC3HAV1,4X52,Q7Z2W4
19424.0,5683,PSMA2,5LEZ,P25787
19424.0,5683,PSMA2,3UNE,P49722
19424.0,5683,PSMA2,3UNF,P49722
19424.0,5683,PSMA2,3UNF,P49722
19424.0,5683,PSMA2,3UNB,P49722
19424.0,5683,PSMA2,5M32,P25787
19424.0,5683,PSMA2,5LEZ,P25787
19424.0,5683,PSMA2,3UNH,P49722
19424.0,5683,PSMA2,5M32,P25787
19424.0,5683,PSMA2,5LF3,P25787
19424.0,5683,PSMA2,5LF0,P25787
19424.0,5683,PSMA2,5LE5,P25787
19424.0,5683,PSMA2,5LF6,P25787
19434.0,56852,RAD18,2Y43,Q9NS91
19435.0,56853,CELF4,2DGP,Q9BZC1
19437.0,5687,PSMA6,5VFP,P60900
19437.0,5687,PSMA6,5VFP,P60900
19437.0,5687,PSMA6,6EPC,P60901
19437.0,5687,PSMA6,5VFQ,P60900
19437.0,5687,PSMA6,6EPF,P60901
19437.0,5687,PSMA6,6EPD,P60901
19437.0,5687,PSMA6,6EPC,P60901
19437.0,5687,PSMA6,1IRU,Q2YDE4
19437.0,5687,PSMA6,6EPD,P60901
19437.0,5687,PSMA6,5VFP,P60900
19437.0,5687,PSMA6,6EPF,P60901
19437.0,5687,PSMA6,5L4G,P60900
19437.0,5687,PSMA6,6EPF,P60901
19437.0,5687,PSMA6,6EPE,P60901
19437.0,5687,PSMA6,6EPE,P60901
19437.0,5687,PSMA6,6EPE,P60901
19437.0,5687,PSMA6,5L4G,P60900
19437.0,5687,PSMA6,6EPC,P60901
19451.0,56896,DPYSL5,4B90,Q9BPU6
19451.0,56896,DPYSL5,4B91,Q9BPU6
19453.0,56898,BDH2,2AG5,Q9BUT1
19454.0,56899,ANKS1B,2KIV,Q7Z6G8
19454.0,56899,ANKS1B,2KE7,Q7Z6G8
19454.0,56899,ANKS1B,2M38,Q7Z6G8
19454.0,56899,ANKS1B,2EAM,Q7Z6G8
19463.0,56907,SPIRE1,2YLF,Q08AE8
19463.0,56907,SPIRE1,3RBW,Q08AE8
19479.0,56924,PAK6,4KS7,Q9NQU5
19480.0,56925,LXN,1WNH,P70202
19492.0,5694,PSMB6,5GJQ,P28072
19492.0,5694,PSMB6,5GJQ,P28072
19492.0,5694,PSMB6,5GJQ,P28072
19492.0,5694,PSMB6,5GJQ,P28072
19493.0,56940,DUSP22,1WRM,Q9NRW4
19499.0,56946,EMSY,1UZ3,Q7Z589
19499.0,56946,EMSY,2FMM,Q7Z589
19501.0,56948,SDR39U1,4B4O,Q9NRG7
19504.0,56950,SMYD2,3QWV,Q8R5A0
19504.0,56950,SMYD2,4YND,Q9NRG4
19506.0,56952,PRTFDC1,2JBH,Q9NRG1
19507.0,56953,NT5M,1Z4L,Q9NPB1
19508.0,56954,NIT2,2W1V,Q9JHW2
19508.0,56954,NIT2,5NYB,D0VWZ1
19508.0,56954,NIT2,4HG5,P47016
19510.0,56956,LHX9,2DMQ,Q9NQ69
19526.0,5698,PSMB9,6AVO,P28065
19526.0,5698,PSMB9,6AVO,P28065
19526.0,5698,PSMB9,6AVO,P28065
19529.0,56983,POGLUT1,5L0V,Q8NBL1
19531.0,56985,ADPRM,2NXF,Q7T291
19536.0,56992,KIF15,4BN2,Q9NS87
19541.0,56997,COQ8A,5I35,Q8NI60
19545.0,5700,PSMC1,5GJR,P62191
19551.0,5701,PSMC2,5T0I,P35998
19551.0,5701,PSMC2,5T0H,P35998
19551.0,5701,PSMC2,5VGZ,P35998
19551.0,5701,PSMC2,5VGZ,P35998
19551.0,5701,PSMC2,5VGZ,P35998
19552.0,57010,CABP4,2M29,Q8VHC5
19553.0,57016,AKR1B10,1ZUA,O60218
19554.0,57017,COQ9,4RHP,O75208
19554.0,57017,COQ9,6DEW,O75208
19554.0,57017,COQ9,6AWL,O75208
19556.0,57019,CIAPIN1,2YUI,Q6FI81
19559.0,57026,PDXP,2P27,Q96GD0
19559.0,57026,PDXP,4BX2,P60487
19578.0,5707,PSMD1,6MSK,Q99460
19578.0,5707,PSMD1,6MSE,Q99460
19578.0,5707,PSMD1,6MSD,Q99460
19578.0,5707,PSMD1,5VFT,Q99460
19578.0,5707,PSMD1,6MSK,Q99460
19578.0,5707,PSMD1,6MSK,Q99460
19578.0,5707,PSMD1,5T0C,Q99460
19578.0,5707,PSMD1,5VFU,Q99460
19578.0,5707,PSMD1,5VFT,Q99460
19578.0,5707,PSMD1,6MSD,Q99460
19578.0,5707,PSMD1,5VFU,Q99460
19578.0,5707,PSMD1,6MSG,Q99460
19579.0,5708,PSMD2,5T0J,Q13200
19579.0,5708,PSMD2,5LN3,Q13200
19579.0,5708,PSMD2,5LN3,Q13200
19580.0,57082,KNL1,4NFA,Q8NG31
19595.0,5710,PSMD4,5L4K,P55036
19595.0,5710,PSMD4,5L4K,P55036
19598.0,57103,TIGAR,3DCY,Q9NQ88
19606.0,57111,RAB25,3TSO,P57735
19606.0,57111,RAB25,3TSO,P57735
19608.0,57115,PGLYRP4,2EAX,Q96LB8
19610.0,57117,INTS12,1WEV,Q9D168
19611.0,57118,CAMK1D,2JC6,Q8IU85
19613.0,57120,GOPC,4JOF,Q9HD26
19613.0,57120,GOPC,2LOB,Q9HD26
19613.0,57120,GOPC,2DC2,Q9HD26
19615.0,57122,NUP107,3CQG,P57740
19615.0,57122,NUP107,3CQC,P57740
19633.0,57144,PAK5,2F57,Q9P286
19641.0,57152,SLURP1,6ZZE,P55000
19648.0,5716,PSMD10,4NIK,O75832
19648.0,5716,PSMD10,5VHP,O75832
19648.0,5716,PSMD10,3AJI,Q9Z2X2
19648.0,5716,PSMD10,5VHF,O75832
19648.0,5716,PSMD10,5VHO,O75832
19648.0,5716,PSMD10,2DWZ,Q9Z2X2
19648.0,5716,PSMD10,5VHP,O75832
19648.0,5716,PSMD10,5VHN,O75832
19648.0,5716,PSMD10,5VHO,O75832
19648.0,5716,PSMD10,5VHF,O75832
19648.0,5716,PSMD10,5VHF,O75832
19648.0,5716,PSMD10,5VHO,O75832
19648.0,5716,PSMD10,5VHF,O75832
19649.0,57161,PELI2,3EGA,Q9HAT8
19657.0,57172,CAMK1G,2JAM,Q96NX5
19675.0,57192,MCOLN1,5WPT,Q99J21
19675.0,57192,MCOLN1,6E7Z,Q9GZU1
19675.0,57192,MCOLN1,5TJB,Q9GZU1
19679.0,5720,PSME1,1AVO,Q06323
19679.0,5720,PSME1,1AVO,Q06323
19679.0,5720,PSME1,5MX5,P97371
19682.0,5721,PSME2,5MSK,P97372
19697.0,5723,PSPH,1L8L,P78330
19698.0,57231,SNX14,4BGJ,Q9Y5W7
19698.0,57231,SNX14,4PQP,Q9Y5W7
19702.0,5725,PTBP1,2EVZ,P26599
19702.0,5725,PTBP1,2AD9,P26599
19702.0,5725,PTBP1,1QM9,P26599
19705.0,5727,PTCH1,6DMY,Q13635
19706.0,5728,PTEN,5BZX,P60484
19713.0,573,BAG1,2M8S,Q60739
19713.0,573,BAG1,4HWC,Q0WUQ1
19713.0,573,BAG1,1I6Z,Q60739
19713.0,573,BAG1,1WXV,Q99933
19714.0,5730,PTGDS,2E4J,O09114
19714.0,5730,PTGDS,3O22,P41222
19721.0,57332,CBX8,2N4Q,Q9HC52
19725.0,57337,SENP7,3EAY,Q9BQF6
19727.0,5734,PTGER4,5YWY,P35408
19733.0,57379,AICDA,5JJ4,Q9GZX7
19739.0,57396,CLK4,6FYV,Q9HAZ1
19742.0,5740,PTGIS,2IAG,Q16647
19742.0,5740,PTGIS,3B98,F1RE08
19743.0,57402,S100A14,2M0R,Q9HCY8
19746.0,57403,RAB22A,1YVD,P35285
19757.0,57405,SPC25,2VE7,Q9HBM1
19757.0,57405,SPC25,2VE7,Q9HBM1
19759.0,57407,NMRAL1,2EXX,Q9HBL8
19762.0,5741,PTH,3TCK,P9WHN7
19762.0,5741,PTH,2D3K,O74017
19762.0,5741,PTH,4P7B,A0A0F6B281
19762.0,5741,PTH,5EKT,Q9KQ21
19762.0,5741,PTH,4QT4,B5XIP6
19762.0,5741,PTH,1RLK,Q9HLW6
19762.0,5741,PTH,6J93,D0C9L6
19762.0,5741,PTH,3KK0,A0R3D3
19762.0,5741,PTH,1XTY,Q980V1
19762.0,5741,PTH,4QBK,Q9HVC3
19762.0,5741,PTH,3NEA,Q5NGZ6
19762.0,5741,PTH,4YLY,Q6YP15
19762.0,5741,PTH,3ERJ,O28185
19762.0,5741,PTH,5ZX8,Q5SHZ2
19762.0,5741,PTH,2PTH,P0A7D1
19762.0,5741,PTH,2ZV3,Q60363
19762.0,5741,PTH,3V2I,Q2T1B9
19770.0,5742,PTGS1,5WBE,P05979
19771.0,5743,PTGS2,5F1A,P35354
19771.0,5743,PTGS2,3QH0,Q05769
19772.0,5744,PTHLH,3FFD,P12272
19862.0,57453,DSCAML1,1VA9,Q8TD84
19870.0,57461,ISY1,1X4T,Q69ZQ2
19872.0,57463,AMIGO1,2XOT,Q80ZD8
19878.0,5747,PTK2,2J0K,Q00944
19878.0,5747,PTK2,6BZ3,P34152
19878.0,5747,PTK2,1K05,Q05397
19878.0,5747,PTK2,6CB0,Q00944
19878.0,5747,PTK2,1PV3,Q00944
19878.0,5747,PTK2,4EBW,Q05397
19886.0,57477,SHROOM4,2EDP,Q9ULL8
19893.0,57486,NLN,4FXY,P42676
19893.0,57486,NLN,5LV0,Q9BYT8
19894.0,57488,ESYT2,2DMG,A0FGR8
19894.0,57488,ESYT2,4NPK,A0FGR8
19894.0,57488,ESYT2,4P42,A0FGR8
19896.0,57491,AHRR,5Y7Y,A9YTQ3
19896.0,57491,AHRR,5Y7Y,A9YTQ3
19897.0,57492,ARID1B,2EH9,Q8NFD5
19905.0,57502,NLGN4X,2WQZ,Q8N0W4
19906.0,57504,MTA3,2CRG,Q924K8
19908.0,57506,MAVS,2MS8,Q7Z434
19924.0,57526,PCDH19,5CO1,F8W3X3
19924.0,57526,PCDH19,5IU9,F8W3X3
19925.0,57528,KCTD16,5A15,Q68DU8
19927.0,5753,PTK6,5H2U,Q13882
19932.0,57534,MIB1,4XI7,Q86YT6
19935.0,57537,SORCS2,6FFY,Q9EPR5
19949.0,57553,MICAL3,2D88,Q7RTP6
19949.0,57553,MICAL3,5SZG,Q7RTP6
19951.0,57555,NLGN2,5V5V,Q62888
19953.0,57558,USP35,5TXK,Q9P2H5
19955.0,5756,TWF1,2HD7,Q91YR1
19955.0,5756,TWF1,1M4J,Q91YR1
19955.0,5756,TWF1,2D8B,Q91YR1
19976.0,57580,PREX1,5FI0,Q8TCU6
19977.0,57582,KCNT1,5A6E,Q8QFV0
19979.0,57584,ARHGAP21,2DHJ,Q5T5U3
19986.0,57591,MRTFA,2KW9,Q969V6
19989.0,57594,HOMEZ,2ECC,Q8IX15
19989.0,57594,HOMEZ,2YS9,Q8IX15
19993.0,57599,WDR48,5K1B,Q8TAF3
20009.0,57616,TSHZ3,2DMI,Q63HK5
20012.0,57620,STIM2,2L5Y,Q9P246
20018.0,57628,DPP10,4WJL,Q8N608
20026.0,5764,PTN,2N6F,P21246
20031.0,57646,USP28,6HEH,Q96RU2
20031.0,57646,USP28,6H4H,Q96RU2
20036.0,57654,UVSSA,5XV8,Q2YD98
20042.0,57662,CAMSAP3,1UGJ,Q80VC9
20050.0,57673,BEND3,5JNO,Q5T5X7
20055.0,5768,QSOX1,4P2L,Q6IUU3
20055.0,5768,QSOX1,3Q6O,O00391
20055.0,5768,QSOX1,3T59,Q8BND5
20055.0,5768,QSOX1,5D96,Q8BND5
20055.0,5768,QSOX1,3LLI,O00391
20056.0,57680,CHD8,2CKA,Q9HCK8
20056.0,57680,CHD8,2DL6,Q9HCK8
20060.0,57687,VAT1L,4A27,Q9HCJ6
20064.0,57690,TNRC6C,2DKL,Q9HCJ0
20070.0,57697,FANCM,4M6W,Q8IYD8
20070.0,57697,FANCM,4BXO,Q8IYD8
20070.0,57697,FANCM,4M6W,Q8IYD8
20073.0,577,ADGRB3,4DLO,O60242
20074.0,5770,PTPN1,4BJO,P18031
20080.0,57706,DENND1A,6EKK,Q8TEH3
20084.0,5771,PTPN2,1L8K,P17706
20087.0,57713,SFMBT2,1WJR,Q5VUG0
20089.0,57716,PRX,2PWJ,Q6KBB1
20102.0,57733,GBA3,3VKK,Q9H227
20103.0,5774,PTPN3,4RHG,P26045
20104.0,5775,PTPN4,2I75,P29074
20109.0,5777,PTPN6,3PS5,P29350
20109.0,5777,PTPN6,2B3O,P29350
20109.0,5777,PTPN6,4HJQ,P29350
20110.0,5778,PTPN7,1ZC0,P35236
20112.0,57787,MARK4,5ES1,Q96L34
20113.0,57794,SUGP1,1UG0,Q8CH02
20113.0,57794,SUGP1,1X4O,Q8CH02
20117.0,578,BAK1,2JCN,Q16611
20117.0,578,BAK1,3UIM,Q94F62
20118.0,5780,PTPN9,4GE6,P43378
20122.0,5781,PTPN11,4H1O,Q06124
20122.0,5781,PTPN11,6CMQ,Q06124
20122.0,5781,PTPN11,4PVG,Q06124
20123.0,57817,HAMP,4QAE,P81172
20126.0,5782,PTPN12,5O2P,Q05209
20126.0,5782,PTPN12,5HDE,Q05209
20136.0,5783,PTPN13,1WCH,Q12923
20140.0,5784,PTPN14,2BZL,Q15678
20141.0,5786,PTPRA,1P15,P18052
20141.0,5786,PTPRA,1YFO,P18052
20145.0,5787,PTPRB,2H03,P23467
20147.0,5788,PTPRC,5FMV,P08575
20147.0,5788,PTPRC,5FN6,P08575
20147.0,5788,PTPRC,5FN7,P08575
20147.0,5788,PTPRC,1YGU,P08575
20151.0,5791,PTPRE,2JJD,P23469
20151.0,5791,PTPRE,6D3F,P23469
20151.0,5791,PTPRE,6D4D,P23469
20152.0,5792,PTPRF,1LAR,P10586
20153.0,5793,PTPRG,2NLK,P23470
20153.0,5793,PTPRG,2PBN,P23470
20155.0,5795,PTPRJ,2CFV,Q12913
20156.0,5796,PTPRK,2C7S,Q15262
20157.0,5797,PTPRM,1RPM,P28827
20158.0,5798,PTPRN,2I1Y,Q16849
20158.0,5798,PTPRN,3N01,Q16849
20159.0,5799,PTPRN2,4HTJ,Q92932
20159.0,5799,PTPRN2,2QEP,Q92932
20160.0,58,ACTA1,4PL8,P68135
20160.0,58,ACTA1,3MN5,P68135
20160.0,58,ACTA1,5YU8,P68139
20160.0,58,ACTA1,3TU5,P68135
20160.0,58,ACTA1,4B1Z,P68135
20160.0,58,ACTA1,3JBK,P68135
20160.0,58,ACTA1,4EAH,P68135
20160.0,58,ACTA1,4PKH,P68135
20160.0,58,ACTA1,3UE5,P68135
20160.0,58,ACTA1,3TPQ,P68135
20160.0,58,ACTA1,6GVC,P68135
20160.0,58,ACTA1,4A7F,P68135
20160.0,58,ACTA1,2YJE,P68135
20160.0,58,ACTA1,3DAW,P68135
20160.0,58,ACTA1,3JBI,P68135
20160.0,58,ACTA1,3M3N,P68135
20160.0,58,ACTA1,4Z94,P68135
20160.0,58,ACTA1,2A42,P68135
20160.0,58,ACTA1,4PKI,P68135
20160.0,58,ACTA1,2VCP,P68135
20162.0,5800,PTPRO,2GJT,Q16827
20163.0,5801,PTPRR,2A8B,Q15256
20164.0,5802,PTPRS,4BPC,Q13332
20164.0,5802,PTPRS,2NV5,Q64605
20165.0,5803,PTPRZ1,5AWX,P23471
20165.0,5803,PTPRZ1,3S97,P23471
20166.0,5805,PTS,3I2B,Q03393
20166.0,5805,PTS,1B66,P27213
20168.0,581,BAX,5W61,Q07812
20168.0,581,BAX,5W62,Q07813
20168.0,581,BAX,4BD6,Q07812
20168.0,581,BAX,5W5Z,Q07812
20168.0,581,BAX,5W63,E3TFZ1
20170.0,5813,PURA,1DJ2,Q96529
20170.0,5813,PURA,2D7U,O58187
20170.0,5813,PURA,4M0G,Q81JI9
20170.0,5813,PURA,3HID,Q8ZIV7
20170.0,5813,PURA,6C25,Q8RNM2
20170.0,5813,PURA,1KKF,P0A7D4
20170.0,5813,PURA,3UE9,Q2SWD3
20170.0,5813,PURA,3R7T,Q9PMG4
20171.0,5814,PURB,2PTS,P0AB89
20171.0,5814,PURB,5E3V,A0A0F6B070
20171.0,5814,PURB,1C3C,Q9X0I0
20171.0,5814,PURB,2PFM,A0A6L8PR48
20171.0,5814,PURB,4NLE,A0R4I6
20171.0,5814,PURB,2X75,Q7A0G9
20171.0,5814,PURB,3BHG,Q5ZXD1
20171.0,5814,PURB,1F1O,P12047
20171.0,5814,PURB,4NSL,Q8ZPZ6
20171.0,5814,PURB,4EEI,Q5NIQ1
20172.0,58155,PTBP2,4CQ1,Q9UKA9
20174.0,58157,NGB,1OJ6,Q9NPG2
20174.0,58157,NGB,6H6I,Q9ER97
20176.0,5816,PVALB,1RTP,P02625
20176.0,5816,PVALB,1G33,P02625
20176.0,5816,PVALB,1RK9,P20472
20178.0,5817,PVR,1DGI,P15151
20178.0,5817,PVR,3EPF,P15151
20178.0,5817,PVR,3EPF,P15151
20178.0,5817,PVR,3EPF,P15151
20179.0,5818,NECTIN1,5B21,Q9JKF6
20179.0,5818,NECTIN1,2L7J,Q9JKF6
20181.0,5819,NECTIN2,4FMK,P32507
20182.0,58190,CTDSP1,1TA0,Q9GZU7
20186.0,5822,PWP2,5I2T,P25635
20187.0,5824,PEX19,2WL8,P40855
20187.0,5824,PEX19,5LNF,P40855
20192.0,5829,PXN,2L6G,P49024
20192.0,5829,PXN,2L6H,P49024
20192.0,5829,PXN,2L6F,P49024
20192.0,5829,PXN,2VZG,P49023
20195.0,5831,PYCR1,5UAU,P32322
20195.0,5831,PYCR1,2GRA,P32322
20196.0,5832,ALDH18A1,2H5G,P54886
20198.0,5834,PYGB,5IKP,P11216
20199.0,5836,PYGL,2ZB2,P06737
20200.0,5837,PYGM,5OX0,P00489
20201.0,58472,SQOR,6MO6,Q9Y6N5
20202.0,58473,PLEKHB1,2D9V,Q9QYE9
20206.0,58478,ENOPH1,1ZS9,Q9UHY7
20207.0,58480,RHOU,2Q3H,Q7L0Q8
20209.0,58484,NLRC4,5AJ2,Q3UP24
20209.0,58484,NLRC4,6N1I,Q9NPP4
20213.0,58488,PCTP,1LN1,Q9UKL6
20231.0,58508,KMT2C,2YUK,Q8NEZ4
20231.0,58508,KMT2C,6MLC,Q8NEZ4
20231.0,58508,KMT2C,2YSM,Q8NEZ4
20231.0,58508,KMT2C,5F59,Q8NEZ4
20239.0,58517,RBM25,3V53,P49756
20243.0,58527,ABRACL,2L2O,Q9P1F3
20244.0,58528,RRAGD,2Q3F,Q9NQL2
20252.0,586,BCAT1,2COJ,P54687
20253.0,5860,QDPR,1DIR,P11348
20253.0,5860,QDPR,3ORF,Q86A17
20254.0,5861,RAB1A,2WWX,P62820
20254.0,5861,RAB1A,2WWX,P62820
20255.0,5862,RAB2A,1Z0A,P61019
20256.0,5863,RGL2,5CM8,Q61193
20256.0,5863,RGL2,5CM8,Q61193
20256.0,5863,RGL2,1RLF,Q61193
20257.0,5864,RAB3A,1ZBD,P63012
20257.0,5864,RAB3A,3RAB,P63012
20257.0,5864,RAB3A,1ZBD,P63012
20258.0,5865,RAB3B,3DZ8,P20337
